datetime,open,high,low,close,volume
2016-11-30,82773.046875,84695.484375,82631.0234375,85500.9296875,9639557928
2016-12-01,85541.6328125,86504.015625,85399.890625,86158.71875,9160587770
2016-12-02,86246.5,88645.84375,86314.671875,88327.7578125,14488271700
2016-12-03,88362.2734375,88362.2734375,86841.75,87556.9453125,7896399988
2016-12-04,87611.78125,87842.2109375,87217.0,87842.2109375,6873927229
2016-12-05,87787.953125,87951.046875,85980.9375,86355.234375,12106236660
2016-12-06,86357.5078125,87219.65625,86380.265625,87152.1015625,13253500720
2016-12-07,87150.625,87747.5859375,86854.6171875,87328.9296875,10962682854
2016-12-08,87322.5625,88416.28125,86988.484375,87910.8828125,9136762651
2016-12-09,87812.109375,89031.9921875,88032.453125,89149.515625,7925842947
2016-12-10,89175.9375,89645.328125,89162.890625,89363.625,6211340016
2016-12-11,89375.390625,89380.6953125,88297.9296875,88826.9609375,6613966360
2016-12-12,88862.6171875,89975.765625,88831.8125,89686.6015625,8803367870
2016-12-13,89750.984375,90672.90625,89465.625,89920.0546875,9405573120
2016-12-14,89856.578125,89824.421875,89313.1796875,91589.578125,8904738800
2016-12-15,91424.203125,92139.0,91975.0859375,92008.90625,9646846352
2016-12-16,92112.375,92618.0703125,92127.953125,92603.328125,9864095436
2016-12-17,92633.8828125,93500.2109375,92598.2578125,93302.0,9319216604
2016-12-18,93323.125,93763.0703125,92947.6640625,93108.625,7128563832
2016-12-19,93127.703125,92598.53125,92941.6328125,92755.4609375,8762457664
2016-12-20,92700.8203125,94413.5234375,92723.875,94359.2109375,11738323655
2016-12-21,94331.875,98128.1328125,94121.9453125,98128.1328125,18298849120
2016-12-22,98116.25,102956.9296875,98054.2109375,101574.8046875,23501173170
2016-12-23,101615.6875,108525.4765625,101564.9609375,108157.9453125,32326412840
2016-12-24,108180.9375,108333.3203125,103975.9609375,105440.8125,16156755309
2016-12-25,105538.171875,105538.171875,101170.9609375,105167.0703125,16859086811
2016-12-26,105251.8046875,107016.0390625,104981.9140625,106362.8125,14504723490
2016-12-27,106450.0078125,110427.4375,106159.5390625,109632.1015625,19655343840
2016-12-28,109823.9453125,114260.8359375,109758.5078125,114260.8359375,27704640400
2016-12-29,114167.6328125,114413.15625,111142.328125,113227.4375,23182909200
2016-12-30,113115.5390625,113232.25,109188.4921875,112339.8828125,21910086380
2016-12-31,112268.4765625,112632.640625,110703.4765625,112632.640625,11585919605
2017-01-01,112622.7109375,117250.0234375,112071.90625,116554.4453125,17252732184
2017-01-02,116588.5390625,120414.78125,116364.9609375,120004.5390625,26095627310
2017-01-03,119986.9140625,122783.8046875,119925.625,122776.453125,21779460160
2017-01-04,122842.328125,136023.15625,122894.5546875,135230.421875,40396624186
2017-01-05,135464.640625,137321.921875,104961.9765625,116852.8515625,58831047613
2017-01-06,116952.015625,121325.2890625,102864.5625,105476.3203125,41137823160
2017-01-07,105626.6640625,106222.671875,96281.9375,106222.671875,32682192371
2017-01-08,106174.734375,110213.859375,103728.28125,106737.8515625,18591876037
2017-01-09,106977.40625,107166.2265625,103130.9765625,104709.9921875,16454893532
2017-01-10,104664.9921875,106006.3359375,104117.484375,105163.6875,13417514880
2017-01-11,105214.203125,106637.578125,87946.8046875,89519.8359375,35787926979
2017-01-12,89222.984375,94712.578125,86405.578125,92282.265625,25491899160
2017-01-13,92156.484375,94928.8984375,89762.7421875,94354.40625,19348525680
2017-01-14,94487.015625,95625.5859375,93034.3359375,93716.359375,10656678025
2017-01-15,93685.4453125,94276.8828125,93081.8515625,93849.328125,8109753120
2017-01-16,93847.6171875,95211.53125,93789.7890625,94919.609375,9446506080
2017-01-17,94852.484375,102592.90625,94752.2890625,102497.1171875,17508675453
2017-01-18,102659.1171875,103613.1640625,97340.2578125,101703.9453125,25887407752
2017-01-19,101900.9140625,103876.828125,101451.2578125,103330.4609375,12139481250
2017-01-20,103226.90625,102972.078125,102201.0625,102569.9765625,9939074640
2017-01-21,102629.9140625,106276.2578125,102628.3046875,105637.0234375,12738706800
2017-01-22,105684.6953125,107440.3671875,102860.8359375,105209.2890625,13263675940
2017-01-23,105303.28125,105172.5390625,104150.6015625,103871.734375,8299322308
2017-01-24,102706.1484375,104271.28125,101604.609375,101623.4921875,12675970160
2017-01-25,101536.6328125,102645.5625,101536.3984375,102117.6640625,13686527370
2017-01-26,102214.28125,105455.8828125,102059.578125,104981.015625,15097314780
2017-01-27,105069.453125,106281.4375,105276.5,105826.4375,14450845640
2017-01-28,105833.453125,106305.203125,105833.453125,106038.1484375,7936792776
2017-01-29,106093.03125,106248.4765625,105417.0859375,105401.8203125,6975430371
2017-01-30,105476.90625,105098.2421875,105334.9375,104629.03125,8892879009
2017-01-31,104694.6171875,109604.859375,104630.1484375,109432.3515625,18559912140
2017-02-01,109493.015625,112066.6171875,109965.65625,112016.75,17001458600
2017-02-02,112127.5078125,114152.7578125,110671.359375,114110.8046875,16445691478
2017-02-03,114072.4609375,116847.984375,113892.390625,116070.859375,22684030600
2017-02-04,116230.8828125,117872.9296875,114408.53125,117534.8359375,17475712800
2017-02-05,117604.703125,117617.1015625,114893.9375,115719.5703125,12864389120
2017-02-06,115838.9765625,117563.7890625,115698.8515625,116085.9375,12497226840
2017-02-07,116308.453125,119254.7421875,116204.4453125,119274.5078125,16408267559
2017-02-08,119383.515625,121071.21875,116406.375,119000.046875,22595649596
2017-02-09,119182.515625,122413.3671875,107165.3984375,112782.921875,46186892400
2017-02-10,112924.5859375,113395.6953125,107572.4921875,111908.0078125,21557261880
2017-02-11,111933.3671875,114241.53125,111246.53125,113693.6953125,11574922590
2017-02-12,113588.4296875,113728.7890625,112841.4921875,113836.6953125,7693692900
2017-02-13,113802.96875,113828.5390625,111137.3515625,112586.46875,11433985550
2017-02-14,112710.6796875,114856.9609375,111994.0546875,114799.96875,15764468880
2017-02-15,114989.6796875,115199.4453125,114640.8515625,114973.6171875,10243342728
2017-02-16,114993.0234375,117049.8203125,114982.9453125,116419.21875,13855206870
2017-02-17,116269.65625,118839.7109375,116184.5,118064.796875,15401090900
2017-02-18,118403.34375,119745.1328125,118149.4296875,118991.3046875,11180444926
2017-02-19,119029.6640625,119261.015625,117754.453125,118283.5625,8739541652
2017-02-20,118376.1171875,122365.4921875,117794.296875,122329.3359375,12400573060
2017-02-21,122250.046875,127042.5,122059.25,126776.15625,21241398321
2017-02-22,126719.3203125,127304.1171875,124868.40625,126717.6875,15433740000
2017-02-23,126698.421875,132593.3125,126518.0546875,131477.671875,21349571260
2017-02-24,132152.6875,135307.96875,127696.40625,131663.421875,37104545517
2017-02-25,131296.59375,131794.671875,126156.5,128315.96875,15700824083
2017-02-26,128364.2109375,130966.78125,126785.828125,130712.1328125,13067399480
2017-02-27,130552.84375,132511.78125,130356.7265625,133029.8125,14833201800
2017-02-28,133114.375,134312.21875,131935.203125,133419.203125,20912974920
2017-03-01,133427.125,139511.703125,133859.421875,139511.703125,26139983927
2017-03-02,139760.484375,144539.125,138556.359375,143027.96875,42104881665
2017-03-03,142993.671875,146505.875,143056.203125,145336.109375,35991089522
2017-03-04,145614.25,145838.8125,140265.84375,143074.546875,20890947300
2017-03-05,142976.515625,144344.328125,141126.46875,144185.578125,15262311330
2017-03-06,144225.40625,145042.921875,143949.421875,144949.875,17498458249
2017-03-07,144993.15625,145374.4375,137214.671875,139361.203125,33174058400
2017-03-08,139325.890625,140244.453125,131351.828125,131560.0,38049784115
2017-03-09,131600.03125,137408.53125,130739.3046875,136842.734375,24442265541
2017-03-10,136942.90625,146472.484375,123582.1171875,128132.453125,64689949368
2017-03-11,128086.546875,136980.046875,128086.546875,134914.734375,32508136800
2017-03-12,135005.375,140697.796875,134860.8125,140141.140625,26066174240
2017-03-13,140187.046875,142037.703125,139642.03125,141535.296875,43690023611
2017-03-14,141562.859375,142630.34375,140468.25,142166.0,28124332900
2017-03-15,142184.34375,143559.671875,142298.5,141680.78125,33765129993
2017-03-16,141875.796875,142629.765625,130582.96875,134626.390625,72375297120
2017-03-17,133759.34375,133712.125,123921.53125,123995.921875,79633704595
2017-03-18,123935.0546875,125555.6796875,107927.71875,109749.2890625,70020737203
2017-03-19,110077.46875,120578.859375,110077.46875,116799.125,45812963680
2017-03-20,116855.4609375,119686.5546875,116709.4375,118664.125,32251814999
2017-03-21,118791.3203125,125072.3828125,118706.890625,124962.625,37625845212
2017-03-22,124974.890625,124997.3046875,112425.1796875,116832.234375,42410452869
2017-03-23,116933.5703125,117333.3125,114561.0703125,115252.328125,27580483800
2017-03-24,115236.7890625,115492.1640625,103732.421875,104374.1015625,54667262321
2017-03-25,104264.9921875,108631.46875,100610.3671875,108299.484375,48517948881
2017-03-26,108437.09375,112216.1875,106229.5234375,106871.4453125,33570497400
2017-03-27,107460.6796875,115396.9921875,107190.3984375,115829.484375,41261977486
2017-03-28,115697.6796875,117420.25,114263.015625,116474.5,36297908360
2017-03-29,116355.4765625,117013.9140625,113006.4921875,115561.4609375,33164651182
2017-03-30,115810.3671875,116681.0546875,113387.640625,114683.03125,39437225476
2017-03-31,114706.4921875,119724.59375,114347.1640625,119375.9765625,49818826951
2017-04-01,119367.0546875,121595.7734375,118184.203125,120346.09375,32259433138
2017-04-02,120358.34375,123352.296875,119783.6171875,122627.4375,57208446510
2017-04-03,122714.2109375,127670.375,122692.15625,126585.4609375,64237741022
2017-04-04,126774.703125,127728.7890625,124041.5625,125598.09375,48356239073
2017-04-05,125696.734375,125711.2109375,123534.9765625,124164.46875,45788005760
2017-04-06,124278.171875,131623.859375,124300.6875,131135.5625,56684297134
2017-04-07,130720.859375,131769.703125,128612.765625,130694.75,35205294877
2017-04-08,130222.7890625,131592.03125,129104.5078125,130589.2421875,23244097600
2017-04-09,130658.09375,132950.171875,130135.0546875,132103.015625,26950965920
2017-04-10,132039.640625,132377.703125,131227.15625,131379.671875,23891772495
2017-04-11,131416.1875,132331.984375,131392.4375,132008.84375,23682738100
2017-04-12,131986.9375,132145.625,131129.0,130696.28125,31433875502
2017-04-13,130767.0625,131152.59375,126028.828125,127545.0625,38392777647
2017-04-14,127659.59375,129630.4921875,126289.5390625,126806.5234375,27676761339
2017-04-15,126780.4609375,129028.6796875,126526.3046875,127347.3984375,22108543859
2017-04-16,127357.171875,129062.6796875,127357.171875,128124.2265625,19845750477
2017-04-17,128157.8046875,130112.6640625,127173.8984375,130267.5234375,27627306660
2017-04-18,130252.25,132459.4375,130335.8125,131490.4375,29357264480
2017-04-19,131540.34375,131822.0625,131233.203125,131715.859375,31349677759
2017-04-20,131801.828125,135742.4375,131704.609375,134424.46875,34463361960
2017-04-21,134461.671875,134952.28125,132581.140625,133289.0,29685255563
2017-04-22,133360.96875,134762.53125,131807.8125,134342.609375,27193332400
2017-04-23,134365.515625,134396.046875,132481.546875,132817.234375,28489789900
2017-04-24,133083.5,137215.609375,133071.390625,137041.453125,25849053720
2017-04-25,137074.328125,140612.640625,137571.6875,140557.96875,26940694920
2017-04-26,140613.515625,144101.625,140708.125,142404.84375,36641782849
2017-04-27,142493.78125,146750.640625,142672.765625,146544.75,49955197480
2017-04-28,146545.859375,147971.78125,143995.859375,146827.015625,58830847278
2017-04-29,146978.6875,148022.609375,146685.359375,147419.25,47144398396
2017-04-30,147428.15625,149981.953125,146653.03125,150006.6875,45975569240
2017-05-01,150052.3125,160400.0,150133.203125,158934.875,79783163200
2017-05-02,158871.15625,165312.625,158415.703125,162672.25,53447534069
2017-05-03,162779.75,168190.390625,162234.671875,168052.34375,65840509271
2017-05-04,168123.390625,180889.75,168123.390625,173018.640625,105042932580
2017-05-05,173378.6875,181720.953125,172465.9375,175314.765625,106627713953
2017-05-06,175468.0625,177946.546875,173855.171875,177946.546875,65656954497
2017-05-07,178022.0625,179854.53125,175800.546875,179869.375,121665374093
2017-05-08,179893.046875,195100.453125,179909.015625,195100.453125,151737627200
2017-05-09,195161.59375,208522.8125,195658.203125,199566.875,132780824800
2017-05-10,199698.765625,204508.109375,196097.734375,204304.703125,104685454275
2017-05-11,203531.890625,213965.328125,200320.546875,210385.75,90989955079
2017-05-12,210065.953125,211341.234375,191914.390625,195408.125,83975716720
2017-05-13,195281.1875,205466.15625,187116.890625,204550.453125,65690035457
2017-05-14,204091.46875,207554.828125,201060.078125,204859.0625,49512447000
2017-05-15,204805.828125,205372.125,193987.640625,197537.8125,83123642997
2017-05-16,197909.359375,202221.984375,191371.703125,195420.46875,108055599249
2017-05-17,194550.671875,209426.015625,187047.96875,204267.71875,118259559323
2017-05-18,202003.0,212120.984375,200608.390625,210452.265625,99654191704
2017-05-19,211423.9375,223022.890625,210611.65625,221152.609375,128760083620
2017-05-20,220766.546875,231947.0625,219729.609375,231947.0625,106958243360
2017-05-21,229977.765625,235768.84375,226529.25,227124.3125,127722378639
2017-05-22,227345.75,256539.25,224891.609375,241030.046875,215392201549
2017-05-23,243044.015625,259746.1875,241878.859375,259747.8125,154337269627
2017-05-24,259854.171875,281445.25,259761.3125,272539.15625,192431627831
2017-05-25,272829.15625,309010.40625,255359.421875,257512.359375,268876527575
2017-05-26,259289.8125,285742.15625,230446.734375,245151.359375,196292965924
2017-05-27,244466.8125,251582.859375,206572.4375,226946.625,189280428800
2017-05-28,228639.65625,252377.625,228639.65625,239832.75,127619321440
2017-05-29,240236.578125,256682.390625,234654.4375,250756.171875,110572463918
2017-05-30,250728.390625,255379.4375,235444.859375,241107.34375,160035200420
2017-05-31,242406.265625,255790.34375,238179.734375,253334.21875,171167158682
2017-06-01,253546.96875,272530.28125,253684.265625,268310.0625,184213850966
2017-06-02,267881.0625,274735.9375,264791.3125,274735.9375,145400113766
2017-06-03,275306.6875,285042.84375,267562.125,277694.65625,167250481766
2017-06-04,281276.03125,285482.25,270760.40625,277454.53125,149686555200
2017-06-05,277519.6875,296596.96875,277052.96875,296596.96875,151158125601
2017-06-06,297041.84375,329780.09375,297095.65625,313491.75,228791397148
2017-06-07,314168.40625,314111.03125,296548.5,300264.375,166796323725
2017-06-08,298981.84375,308275.34375,293644.25,308225.4375,140749341473
2017-06-09,308425.34375,320145.65625,308440.78125,311550.96875,148829655265
2017-06-10,312028.6875,325582.71875,303026.875,325220.84375,222744131935
2017-06-11,324636.09375,330614.875,313395.6875,326249.96875,193272196000
2017-06-12,325710.625,330537.84375,276563.09375,292266.71875,282365664008
2017-06-13,294605.1875,307156.96875,291515.28125,299008.0625,196021060000
2017-06-14,298992.625,306579.1875,263879.125,274297.15625,185671526400
2017-06-15,273554.03125,277677.46875,244620.59375,273494.4375,224854068649
2017-06-16,274048.1875,281473.9375,265085.5625,279157.1875,132474861373
2017-06-17,278652.875,297626.4375,275432.96875,294377.71875,170085083080
2017-06-18,294319.0,295067.1875,279010.6875,282758.25,130784110049
2017-06-19,282840.375,296428.46875,282814.875,289206.53125,161583098348
2017-06-20,289391.90625,307958.875,289308.8125,303016.875,206426967356
2017-06-21,301640.84375,308469.28125,296235.53125,299323.71875,181054616238
2017-06-22,299538.5625,303288.4375,293566.21875,301085.0625,122189739039
2017-06-23,301299.875,307708.09375,301002.5,305398.6875,106956349270
2017-06-24,304687.75,306848.40625,287405.71875,290246.1875,109340766780
2017-06-25,290082.625,298428.25,283872.3125,288020.0625,129149156559
2017-06-26,288149.09375,291103.46875,265906.84375,277239.40625,186054500800
2017-06-27,277239.40625,286333.84375,261621.5,286333.84375,167124636815
2017-06-28,286398.90625,292322.78125,278602.84375,289251.90625,132995950408
2017-06-29,288439.6875,289793.625,283357.875,284378.46875,106388149106
2017-06-30,284369.5,287531.75,278451.59375,278722.375,96651674246
2017-07-01,280043.625,282590.59375,271800.5,273521.6875,87623336102
2017-07-02,273729.53125,282328.5,269060.28125,281301.125,90204526708
2017-07-03,280413.40625,293702.09375,279127.28125,290687.5,109301377440
2017-07-04,290340.5625,297343.375,290076.75,293881.25,111323890975
2017-07-05,294020.21875,296674.15625,288176.1875,294519.25,106575857351
2017-07-06,295210.84375,296055.6875,292557.09375,295158.5625,86215433645
2017-07-07,295161.96875,332119.1875,284571.34375,286825.0,104474874916
2017-07-08,287008.34375,292824.21875,283824.28125,292824.21875,83511618578
2017-07-09,292968.84375,300129.59375,286929.75,286976.21875,60149191200
2017-07-10,287752.25,289743.65625,264748.0625,270614.1875,126743472000
2017-07-11,272134.59375,275859.625,262778.03125,265900.25,151246902400
2017-07-12,265329.25,274242.78125,258296.625,271836.5625,126624906639
2017-07-13,272273.96875,273952.84375,265075.59375,267409.4375,94784673885
2017-07-14,267714.53125,268016.1875,245612.25,251250.765625,99281584800
2017-07-15,250888.515625,251003.234375,223921.125,224871.75,111780900000
2017-07-16,224097.75,231611.625,207340.875,216911.765625,132954589798
2017-07-17,217226.484375,251242.390625,217303.796875,250896.671875,135306158400
2017-07-18,251472.015625,267555.59375,242952.140625,259668.171875,169364156375
2017-07-19,260138.5,268818.625,253123.15625,254351.34375,139301791580
2017-07-20,253955.28125,324559.3125,253750.984375,315261.28125,251669704981
2017-07-21,317589.6875,317561.3125,291182.65625,296388.125,165477893222
2017-07-22,296484.78125,318014.84375,295271.5625,312204.34375,130779141222
2017-07-23,311979.90625,314655.1875,294852.71875,302855.96875,118999412800
2017-07-24,303111.09375,307970.375,299664.0625,306395.53125,96369236501
2017-07-25,306689.15625,306869.34375,277644.21875,288565.75,163530078208
2017-07-26,288710.25,292457.34375,274734.6875,281123.0625,104183084117
2017-07-27,282152.21875,299416.40625,280680.875,296781.3125,87653672320
2017-07-28,297664.40625,320602.84375,297584.0,310816.96875,152708061459
2017-07-29,310596.75,310789.28125,297958.3125,301681.6875,88934493130
2017-07-30,301453.75,304955.5,292652.65625,304668.375,78006698848
2017-07-31,305338.03125,318580.625,300681.84375,317293.78125,94964448602
2017-08-01,316847.96875,321903.5625,296115.375,300177.4375,146283302799
2017-08-02,301156.9375,306336.96875,294639.03125,300206.6875,121265714272
2017-08-03,300083.78125,309379.71875,297137.59375,308183.71875,88431093481
2017-08-04,308425.46875,320868.875,302083.5625,320488.125,110904620400
2017-08-05,320680.6875,364105.40625,318157.4375,359999.53125,215330615459
2017-08-06,360519.71875,364468.40625,349230.25,356104.53125,122437325773
2017-08-07,355976.03125,376666.8125,352219.9375,374251.375,164177325711
2017-08-08,373285.5625,385215.34375,370383.375,376501.1875,192961355446
2017-08-09,376551.8125,376845.875,357211.21875,367738.53125,161614979200
2017-08-10,367669.25,376909.53125,365108.5,368863.84375,165283351645
2017-08-11,368050.03125,401641.4375,367729.6875,398465.1875,220612890246
2017-08-12,398466.25,431133.75,394435.34375,424016.09375,242268236275
2017-08-13,423506.375,459345.78125,421078.875,444962.9375,345098982861
2017-08-14,444180.78125,475418.28125,436813.0,475418.28125,270742844006
2017-08-15,475622.78125,490958.8125,432023.5,462437.84375,360275174308
2017-08-16,464473.59375,482066.75,441902.6875,481385.53125,249901672561
2017-08-17,482244.5625,494617.59375,465280.375,473583.65625,279158834806
2017-08-18,472780.0625,476606.375,438361.21875,454214.90625,321146489434
2017-08-19,451718.15625,463236.65625,433464.9375,457826.25,324870272894
2017-08-20,457346.96875,458108.96875,444308.78125,446862.96875,230640054651
2017-08-21,447171.28125,448882.46875,434438.3125,436149.65625,305269013307
2017-08-22,435780.1875,452346.90625,401558.125,449909.0625,413012398756
2017-08-23,448646.1875,464220.46875,446259.625,452017.5,258025991148
2017-08-24,450501.90625,479302.25,450859.15625,474647.46875,223133626752
2017-08-25,474443.78125,486562.46875,471956.34375,477990.75,188936245048
2017-08-26,478041.03125,478830.4375,466829.3125,475891.40625,165279435651
2017-08-27,475093.25,482909.9375,472052.5,479180.25,168090498301
2017-08-28,479351.9375,478531.0625,461161.71875,476482.8125,213018362818
2017-08-29,477194.90625,507067.0625,472206.09375,502593.25,272872140800
2017-08-30,501642.6875,507575.5,491094.96875,504283.03125,214054909233
2017-08-31,503210.46875,520870.75,502663.1875,517937.3125,214175696886
2017-09-01,517757.78125,539344.0625,515199.6875,539344.0625,286548562944
2017-09-02,540381.5625,548498.1875,492733.75,504809.40625,300115924416
2017-09-03,505526.03125,519727.34375,487039.28125,503163.1875,212244931857
2017-09-04,504115.03125,504344.625,450444.96875,465104.46875,327978965970
2017-09-05,464223.96875,480907.6875,437793.0625,475247.375,292972553613
2017-09-06,475253.90625,504434.5625,474816.21875,501775.65625,237084725478
2017-09-07,500904.65625,504420.125,489420.25,498029.0,199717010865
2017-09-08,498600.6875,501849.875,439426.65625,455986.125,291236980777
2017-09-09,456100.40625,464620.03125,443624.46875,455696.0625,149477182625
2017-09-10,456049.71875,457785.78125,426040.65625,446225.78125,181727915895
2017-09-11,446174.9375,461965.03125,444415.9375,455201.3125,170356333951
2017-09-12,456033.78125,475826.0625,450272.9375,455297.875,205508501891
2017-09-13,455426.84375,455385.5,418824.0625,428948.5625,245200407961
2017-09-14,428150.875,433147.90625,346672.3125,346823.65625,298603960059
2017-09-15,348071.375,413815.59375,327899.875,403182.71875,459772066386
2017-09-16,403208.21875,422171.84375,386586.65625,401799.4375,201551456000
2017-09-17,399720.09375,406207.5625,381914.71875,398272.9375,137743908664
2017-09-18,399185.5625,454915.71875,399185.5625,453147.84375,216609616917
2017-09-19,454105.375,456243.15625,432617.0625,437948.15625,174508891971
2017-09-20,436987.46875,449056.53125,429944.0,439575.59375,136604430001
2017-09-21,439071.4375,441106.375,406605.625,408310.4375,158720933197
2017-09-22,407970.84375,420437.65625,398030.90625,406529.46875,133785109725
2017-09-23,406442.125,427636.9375,402485.125,424635.03125,103920922788
2017-09-24,425054.90625,425054.90625,410582.78125,414098.53125,86355603902
2017-09-25,413956.875,440334.375,414067.3125,438659.8125,153540488663
2017-09-26,438921.25,444508.5625,431532.53125,437422.3125,117295504796
2017-09-27,437488.59375,475019.90625,436770.3125,474129.625,190398145600
2017-09-28,473730.0625,482834.5625,462998.8125,469531.875,192584630400
2017-09-29,469182.125,473176.5,455066.40625,468220.46875,153752111700
2017-09-30,468562.375,490192.65625,467971.90625,487974.71875,135801899700
2017-10-01,488237.875,496037.3125,480225.53125,496037.3125,136092779807
2017-10-02,495144.03125,504152.53125,493077.09375,497194.90625,161441880212
2017-10-03,497097.9375,501090.75,480615.75,487184.4375,145340173189
2017-10-04,487397.71875,489765.4375,474809.0625,477114.09375,125982829115
2017-10-05,477172.75,492193.0625,468788.71875,488158.09375,131024418796
2017-10-06,487712.59375,498522.96875,487442.15625,492284.34375,120507338596
2017-10-07,492119.90625,500514.1875,486679.84375,498600.625,102147300640
2017-10-08,498913.71875,520354.5,496207.25,518863.40625,147862924398
2017-10-09,519318.09375,549098.8125,514117.125,537615.75,221798244795
2017-10-10,538087.8125,552710.4375,535406.625,537208.8125,179422704005
2017-10-11,538024.375,547612.3125,534273.25,542641.125,137420933204
2017-10-12,542989.6875,611306.75,541896.375,611306.75,313302402870
2017-10-13,613242.6875,654347.1875,609960.1875,631583.9375,404355290358
2017-10-14,631172.375,652888.375,625369.0625,652227.375,186664316990
2017-10-15,652693.75,654541.375,612727.75,635162.3125,221039827241
2017-10-16,636211.5625,645493.6875,619676.375,642239.4375,225245213695
2017-10-17,644033.0625,650683.25,613875.0,628938.1875,204380159386
2017-10-18,628748.5625,628636.5,581752.125,631747.9375,271117497344
2017-10-19,630962.625,646469.1875,624567.3125,643178.9375,200613445405
2017-10-20,643132.75,687580.0625,637058.6875,682299.625,267227799552
2017-10-21,680635.6875,703118.875,677035.4375,684586.625,250505839104
2017-10-22,685160.9375,689655.5,657430.5625,685260.3125,232049553325
2017-10-23,684984.3125,691037.5625,651724.5625,672083.125,272200541706
2017-10-24,672672.5,672731.8125,626981.1875,629650.125,311678297354
2017-10-25,629417.6875,653749.4375,614656.5625,653118.3125,223391048849
2017-10-26,652794.6875,679203.5,648958.0,673741.125,217365064000
2017-10-27,673160.375,683694.5,652054.25,657114.875,194390482556
2017-10-28,657901.5,668006.8125,646690.25,653953.75,159583586400
2017-10-29,654107.1875,711461.875,650713.0,699754.3125,325101438400
2017-10-30,695319.625,706022.875,685213.625,692811.1875,200270673308
2017-10-31,692979.5625,735429.125,690469.75,735068.9375,262665219564
2017-11-01,731951.875,772556.125,726057.875,772556.125,327675745812
2017-11-02,773750.25,840317.6875,771507.9375,807019.8125,530576345063
2017-11-03,808049.25,851034.75,797704.875,822117.0625,384366242550
2017-11-04,817180.5625,854635.625,801987.75,841757.125,283302235300
2017-11-05,844559.5625,868849.75,836423.625,845629.9375,271747618386
2017-11-06,845151.625,849934.625,797221.6875,798909.125,354009733079
2017-11-07,798947.875,826588.3125,798877.625,812601.75,264597922519
2017-11-08,812260.5625,884334.5,809148.625,849658.6875,524190587289
2017-11-09,848193.9375,848417.375,804531.1875,809724.8125,365695435686
2017-11-10,813142.3125,828595.8125,730777.875,751357.4375,591292606152
2017-11-11,751410.75,780308.6875,704365.125,721778.3125,557282462198
2017-11-12,714722.4375,752141.875,626573.1875,676403.9375,1018271535270
2017-11-13,675060.25,771435.375,664086.6875,745092.5,711442558413
2017-11-14,745318.5,768569.375,733085.5625,752494.0625,362552275814
2017-11-15,752381.75,828058.9375,752448.125,824827.125,473649234432
2017-11-16,825695.3125,900632.625,810020.5625,889815.8125,579195458888
2017-11-17,887767.5625,903237.9375,851151.875,863946.5625,521312658693
2017-11-18,862626.3125,883670.875,836427.6875,873042.125,410981985093
2017-11-19,870338.9375,907900.0625,862277.8125,900167.25,352755326031
2017-11-20,900456.1875,938480.375,890407.8125,922900.0,392590168402
2017-11-21,923474.0,937888.5,873848.25,906644.625,480503929503
2017-11-22,907396.125,930351.25,906148.5,918372.5,404302895562
2017-11-23,916016.9375,919417.625,894393.5625,894393.5625,470093516119
2017-11-24,898315.4375,933048.9375,883984.375,920534.0625,564186792929
2017-11-25,919197.9375,980451.3125,913558.9375,980451.3125,484269955369
2017-11-26,980241.625,1061330.5,978741.5625,1041849.1875,611403252081
2017-11-27,1044324.6875,1091015.0,1044044.125,1091015.0,628196939735
2017-11-28,1091579.5,1125572.875,1082968.625,1122763.25,708655284829
2017-11-29,1124839.375,1290524.75,1073779.25,1107425.5,1295589883330
2017-11-30,1109461.375,1212196.25,1035414.625,1151996.25,935534349885
2017-12-01,1148056.375,1243195.625,1091036.0,1230364.75,760387737651
2017-12-02,1230667.375,1268994.5,1222461.625,1241462.625,576025860762
2017-12-03,1242370.75,1339558.75,1223604.25,1278162.875,745946005708
2017-12-04,1277282.375,1311318.5,1250802.75,1311318.5,689834784701
2017-12-05,1314524.375,1354923.5,1306445.875,1340152.125,775440957593
2017-12-06,1340905.625,1612787.75,1340547.875,1604935.5,1421302493590
2017-12-07,1602083.0,2026067.0,1580602.75,2026067.0,2031839678670
2017-12-08,2015110.25,2080174.375,1627811.625,1880295.5,2398513163800
2017-12-09,1875064.125,1904534.875,1551827.75,1722422.125,1578654334890
2017-12-10,1721310.125,1798726.0,1500954.5,1754960.75,1525351211370
2017-12-11,1751781.375,1987652.5,1748136.625,1923004.375,1379953809630
2017-12-12,1921074.125,2019123.5,1880213.75,1976996.25,1657823325140
2017-12-13,1986600.0,2002744.125,1812806.875,1850188.5,1463275254820
2017-12-14,1847527.5,1926082.375,1822532.375,1861628.0,1548441964420
2017-12-15,1865820.25,2036163.75,1865156.125,1993265.75,1610876656770
2017-12-16,1999277.0,2219508.75,1971697.375,2194822.25,1434209320390
2017-12-17,2192391.0,2261418.75,2136863.0,2157551.0,1500821704790
2017-12-18,2153673.5,2179431.25,2068342.875,2151494.25,1670334094790
2017-12-19,2151956.0,2159612.25,1949701.75,2008589.25,1908909536920
2017-12-20,2006736.375,2029849.25,1822085.75,1882735.875,2508453477890
2017-12-21,1884751.875,1993933.875,1739708.75,1790626.625,1871495924240
2017-12-22,1801402.375,1806706.125,1341152.25,1566589.625,2514145436510
2017-12-23,1579829.75,1767218.5,1566249.875,1664831.375,1482120374500
